"Video_Frame_Index","Jaw_0_X","Jaw_0_Y","Jaw_1_X","Jaw_1_Y","Jaw_2_X","Jaw_2_Y","Jaw_3_X","Jaw_3_Y","Jaw_4_X","Jaw_4_Y","Jaw_5_X","Jaw_5_Y","Jaw_6_X","Jaw_6_Y","Jaw_7_X","Jaw_7_Y","Jaw_8_X","Jaw_8_Y","Jaw_9_X","Jaw_9_Y","Jaw_10_X","Jaw_10_Y","Jaw_11_X","Jaw_11_Y","Jaw_12_X","Jaw_12_Y","Jaw_13_X","Jaw_13_Y","Jaw_14_X","Jaw_14_Y","Jaw_15_X","Jaw_15_Y","Jaw_16_X","Jaw_16_Y","RightEyebrow_17_X","RightEyebrow_17_Y","RightEyebrow_18_X","RightEyebrow_18_Y","RightEyebrow_19_X","RightEyebrow_19_Y","RightEyebrow_20_X","RightEyebrow_20_Y","RightEyebrow_21_X","RightEyebrow_21_Y","LeftEyebrow_22_X","LeftEyebrow_22_Y","LeftEyebrow_23_X","LeftEyebrow_23_Y","LeftEyebrow_24_X","LeftEyebrow_24_Y","LeftEyebrow_25_X","LeftEyebrow_25_Y","LeftEyebrow_26_X","LeftEyebrow_26_Y","Nose_27_X","Nose_27_Y","Nose_28_X","Nose_28_Y","Nose_29_X","Nose_29_Y","Nose_30_X","Nose_30_Y","Nose_31_X","Nose_31_Y","Nose_32_X","Nose_32_Y","Nose_33_X","Nose_33_Y","Nose_34_X","Nose_34_Y","Nose_35_X","Nose_35_Y","RightEye_36_X","RightEye_36_Y","RightEye_37_X","RightEye_37_Y","RightEye_38_X","RightEye_38_Y","RightEye_39_X","RightEye_39_Y","RightEye_40_X","RightEye_40_Y","RightEye_41_X","RightEye_41_Y","LeftEye_42_X","LeftEye_42_Y","LeftEye_43_X","LeftEye_43_Y","LeftEye_44_X","LeftEye_44_Y","LeftEye_45_X","LeftEye_45_Y","LeftEye_46_X","LeftEye_46_Y","LeftEye_47_X","LeftEye_47_Y","Mouth_48_X","Mouth_48_Y","Mouth_49_X","Mouth_49_Y","Mouth_50_X","Mouth_50_Y","Mouth_51_X","Mouth_51_Y","Mouth_52_X","Mouth_52_Y","Mouth_53_X","Mouth_53_Y","Mouth_54_X","Mouth_54_Y","Mouth_55_X","Mouth_55_Y","Mouth_56_X","Mouth_56_Y","Mouth_57_X","Mouth_57_Y","Mouth_58_X","Mouth_58_Y","Mouth_59_X","Mouth_59_Y","Mouth_60_X","Mouth_60_Y","Mouth_61_X","Mouth_61_Y","Mouth_62_X","Mouth_62_Y","Mouth_63_X","Mouth_63_Y","Mouth_64_X","Mouth_64_Y","Mouth_65_X","Mouth_65_Y","Mouth_66_X","Mouth_66_Y","Mouth_67_X","Mouth_67_Y","Face_68_X","Face_68_Y","Face_69_X","Face_69_Y","Face_70_X","Face_70_Y","Face_71_X","Face_71_Y","Periocular_72_X","Periocular_72_Y","Periocular_73_X","Periocular_73_Y","Periocular_74_X","Periocular_74_Y","Periocular_75_X","Periocular_75_Y","LeftScreen_76_X","LeftScreen_76_Y","LeftScreen_77_X","LeftScreen_77_Y","LeftScreen_78_X","LeftScreen_78_Y","LeftScreen_79_X","LeftScreen_79_Y","RightScreen_80_X","RightScreen_80_Y","RightScreen_81_X","RightScreen_81_Y","RightScreen_82_X","RightScreen_82_Y","RightScreen_83_X","RightScreen_83_Y","WholeScreen_84_X","WholeScreen_84_Y","WholeScreen_85_X","WholeScreen_85_Y","WholeScreen_86_X","WholeScreen_86_Y","WholeScreen_87_X","WholeScreen_87_Y"
1531,789.0,717.0,796.0,757.0,805.0,795.0,816.0,835.0,831.0,873.0,858.0,906.0,898.0,928.0,944.0,943.0,996.0,945.0,1048.0,938.0,1090.0,921.0,1124.0,896.0,1142.0,860.0,1150.0,819.0,1155.0,778.0,1160.0,736.0,1160.0,695.0,816.88,657.08,838.48,621.08,876.88,598.28,921.28,593.48,964.48,603.08,993.96,603.16,1034.76,588.76,1077.96,589.96,1116.36,611.56,1137.96,647.56,979.4444444444445,628.1333333333333,985.4444444444445,660.5333333333333,991.4444444444445,694.1333333333333,997.4444444444445,727.7333333333333,923.4444444444445,764.9333333333333,957.4444444444445,772.1333333333333,995.4444444444445,778.1333333333333,1027.4444444444443,772.1333333333333,1057.4444444444443,766.1333333333333,844.3333333333333,677.25,876.7333333333333,634.75,919.9333333333333,632.25,959.5333333333333,669.75,919.9333333333333,687.25,878.5333333333333,689.75,1001.4666666666666,672.25,1039.2666666666667,629.75,1084.2666666666667,629.75,1116.6666666666665,674.75,1084.2666666666667,687.25,1041.0666666666666,687.25,888.915,833.05,922.715,800.65,960.415,787.45,990.3149999999999,793.45,1017.615,789.85,1054.0149999999999,804.25,1086.5149999999999,836.65,1055.315,854.65,1018.915,860.65,990.3149999999999,861.85,960.415,859.45,924.015,853.45,903.215,833.05,961.715,807.85,990.3149999999999,809.05,1016.3149999999999,810.25,1070.915,835.45,1017.615,835.45,989.015,835.45,960.415,833.05,789.0,445.0,1160.0,445.0,1160.0,945.0,789.0,945.0,816.88,588.76,1137.96,588.76,1137.96,689.75,816.88,689.75,0.0,0.0,960.0,0.0,960.0,1080.0,0.0,1080.0,960.0,0.0,1920.0,0.0,1920.0,1080.0,960.0,1080.0,0.0,0.0,1920.0,0.0,1920.0,1080.0,0.0,1080.0
1532,789.0,712.0,796.0,752.0,805.0,789.0,816.0,828.0,832.0,867.0,860.0,901.0,900.0,925.0,947.0,940.0,1001.0,942.0,1052.0,935.0,1095.0,917.0,1129.0,891.0,1146.0,854.0,1153.0,814.0,1158.0,773.0,1162.0,731.0,1162.0,690.0,817.76,653.96,840.56,619.16,877.76,596.36,923.36,591.56,966.56,599.96,995.84,602.36,1036.64,586.76,1081.04,587.96,1119.44,608.36,1141.04,645.56,981.3333333333334,627.5555555555555,987.3333333333334,658.7555555555556,993.3333333333334,691.1555555555556,999.3333333333334,723.5555555555555,927.3333333333334,761.9555555555555,961.3333333333334,767.9555555555555,997.3333333333334,773.9555555555555,1029.3333333333335,767.9555555555555,1057.3333333333335,763.1555555555556,847.3333333333333,674.5,879.7333333333333,632.0,924.7333333333333,629.5,962.5333333333333,669.5,922.9333333333333,687.0,879.7333333333333,689.5,1001.8,672.25,1041.4,627.25,1086.4,627.25,1118.8,669.75,1086.4,687.25,1043.2,687.25,891.96,831.24,927.0600000000001,798.84,964.76,785.64,992.0600000000001,790.44,1018.0600000000001,786.84,1055.76,802.44,1088.26,832.44,1057.06,850.44,1021.96,857.64,993.36,858.84,964.76,856.44,928.36,850.44,906.26,830.04,966.0600000000001,806.04,992.0600000000001,808.44,1018.0600000000001,808.44,1072.66,831.24,1019.36,830.04,992.0600000000001,830.04,966.0600000000001,830.04,789.0,438.0,1162.0,438.0,1162.0,942.0,789.0,942.0,817.76,586.76,1141.04,586.76,1141.04,689.5,817.76,689.5,0.0,0.0,960.0,0.0,960.0,1080.0,0.0,1080.0,960.0,0.0,1920.0,0.0,1920.0,1080.0,960.0,1080.0,0.0,0.0,1920.0,0.0,1920.0,1080.0,0.0,1080.0
1533,794.0,711.0,800.0,752.0,809.0,791.0,819.0,830.0,834.0,869.0,862.0,902.0,903.0,924.0,950.0,938.0,1003.0,940.0,1054.0,933.0,1097.0,915.0,1131.0,890.0,1148.0,854.0,1155.0,813.0,1160.0,770.0,1164.0,728.0,1164.0,686.0,820.76,650.8,843.56,616.0,880.76,594.4,926.36,589.6,969.56,599.2,996.6800000000001,599.28,1038.68,583.68,1083.08,584.88,1121.48,606.48,1143.08,643.68,983.1111111111111,624.3111111111111,989.1111111111111,656.7111111111111,997.1111111111111,689.1111111111111,1003.1111111111111,722.7111111111111,929.1111111111111,759.9111111111112,963.1111111111111,765.9111111111112,999.1111111111111,773.1111111111111,1031.111111111111,767.1111111111111,1059.111111111111,761.1111111111111,849.0666666666667,672.75,881.4666666666667,630.25,926.4666666666667,627.75,966.0666666666667,667.75,924.6666666666667,682.75,883.2666666666667,687.75,1002.1333333333334,668.25,1043.5333333333333,625.75,1088.5333333333333,625.75,1120.9333333333334,668.25,1088.5333333333333,685.75,1045.3333333333335,683.25,895.125,829.4,930.225,797.0,966.625,783.8,993.925,788.6,1021.225,785.0,1056.325,799.4,1088.825,829.4,1058.925,846.2,1025.125,853.4,996.525,854.6,967.925,852.2,931.525,846.2,909.425,828.2,967.925,805.4,993.925,806.6,1021.225,806.6,1074.525,828.2,1022.525,827.0,995.225,827.0,967.925,825.8,794.0,432.0,1164.0,432.0,1164.0,940.0,794.0,940.0,820.76,583.68,1143.08,583.68,1143.08,687.75,820.76,687.75,0.0,0.0,960.0,0.0,960.0,1080.0,0.0,1080.0,960.0,0.0,1920.0,0.0,1920.0,1080.0,960.0,1080.0,0.0,0.0,1920.0,0.0,1920.0,1080.0,0.0,1080.0
1534,794.0,711.0,801.0,752.0,811.0,791.0,822.0,830.0,838.0,869.0,866.0,901.0,907.0,923.0,954.0,937.0,1006.0,939.0,1056.0,931.0,1099.0,914.0,1133.0,888.0,1151.0,853.0,1159.0,812.0,1163.0,770.0,1166.0,729.0,1167.0,689.0,823.88,651.04,845.48,616.24,883.88,592.24,928.28,587.44,971.48,597.04,1000.92,597.16,1041.72,581.56,1086.12,583.96,1123.32,605.56,1144.92,642.76,986.3333333333334,622.3555555555556,992.3333333333334,653.5555555555555,998.3333333333334,685.9555555555555,1004.3333333333334,719.5555555555555,932.3333333333334,757.9555555555555,966.3333333333334,765.1555555555556,1002.3333333333334,771.1555555555556,1034.3333333333335,765.1555555555556,1062.3333333333335,759.1555555555556,850.6666666666667,672.75,884.8666666666667,627.75,929.8666666666667,625.25,967.6666666666667,665.25,928.0666666666667,682.75,884.8666666666667,685.25,1006.8,668.25,1046.4,623.25,1091.4,623.25,1123.8,665.75,1091.4,683.25,1048.2,683.25,898.245,827.38,933.345,794.98,971.045,782.98,997.045,787.78,1023.045,784.18,1059.445,798.58,1091.945,826.18,1060.745,845.38,1025.645,851.38,998.345,852.58,971.045,850.18,934.645,844.18,912.545,826.18,971.045,803.38,997.045,805.78,1023.045,805.78,1076.345,824.98,1024.345,823.78,997.045,823.78,971.045,822.58,794.0,439.0,1167.0,439.0,1167.0,939.0,794.0,939.0,823.88,581.56,1144.92,581.56,1144.92,685.25,823.88,685.25,0.0,0.0,960.0,0.0,960.0,1080.0,0.0,1080.0,960.0,0.0,1920.0,0.0,1920.0,1080.0,960.0,1080.0,0.0,0.0,1920.0,0.0,1920.0,1080.0,0.0,1080.0
1535,798.0,711.0,805.0,752.0,815.0,790.0,826.0,829.0,842.0,867.0,869.0,900.0,909.0,922.0,956.0,936.0,1008.0,937.0,1058.0,931.0,1100.0,913.0,1135.0,888.0,1152.0,852.0,1161.0,811.0,1166.0,770.0,1169.0,728.0,1170.0,687.0,824.64,650.12,847.44,614.12,885.84,591.32,931.44,586.52,974.64,594.92,1003.96,595.16,1044.76,580.76,1087.96,581.96,1126.36,603.56,1147.96,639.56,987.1111111111111,620.2444444444444,995.1111111111111,651.4444444444445,1001.1111111111111,685.0444444444445,1009.1111111111111,718.6444444444444,935.1111111111111,757.0444444444445,971.1111111111111,764.2444444444444,1007.1111111111111,769.0444444444445,1037.111111111111,763.0444444444445,1065.111111111111,758.2444444444444,852.2666666666667,669.75,886.4666666666667,627.25,931.4666666666667,624.75,971.0666666666667,664.75,931.4666666666667,679.75,888.2666666666667,684.75,1008.1333333333334,665.5,1049.5333333333333,623.0,1094.5333333333333,623.0,1126.9333333333334,665.5,1094.5333333333333,680.5,1051.3333333333335,680.5,899.795,826.37,936.1949999999999,793.97,975.1949999999999,780.77,1001.1949999999999,785.57,1027.195,781.97,1063.595,796.37,1096.095,825.17,1063.595,844.37,1029.795,851.57,1001.1949999999999,852.77,975.1949999999999,850.37,937.495,844.37,914.095,825.17,975.1949999999999,801.17,1001.1949999999999,802.37,1027.195,802.37,1079.195,823.97,1027.195,825.17,1001.1949999999999,825.17,975.1949999999999,823.97,798.0,437.0,1170.0,437.0,1170.0,937.0,798.0,937.0,824.64,580.76,1147.96,580.76,1147.96,684.75,824.64,684.75,0.0,0.0,960.0,0.0,960.0,1080.0,0.0,1080.0,960.0,0.0,1920.0,0.0,1920.0,1080.0,960.0,1080.0,0.0,0.0,1920.0,0.0,1920.0,1080.0,0.0,1080.0
1536,798.0,708.0,805.0,750.0,815.0,789.0,826.0,828.0,843.0,867.0,871.0,900.0,911.0,922.0,957.0,938.0,1009.0,941.0,1059.0,933.0,1101.0,914.0,1136.0,888.0,1155.0,852.0,1163.0,811.0,1168.0,768.0,1172.0,726.0,1173.0,684.0,827.92,649.2,849.52,613.2,886.72,590.4,932.32,584.4,975.52,592.8,1008.0,593.16,1048.8,578.76,1092.0,579.96,1129.2,601.56,1152.0,637.56,992.0,620.4888888888889,998.0,651.6888888888889,1004.0,684.0888888888888,1010.0,716.4888888888889,940.0,754.8888888888889,974.0,762.0888888888888,1010.0,768.0888888888888,1040.0,762.0888888888888,1068.0,756.0888888888888,856.9333333333333,669.0,889.3333333333333,626.5,936.1333333333333,624.0,972.1333333333333,661.5,934.3333333333333,679.0,891.1333333333333,684.0,1013.0666666666666,665.0,1052.6666666666665,620.0,1095.8666666666666,620.0,1128.2666666666667,665.0,1097.6666666666665,680.0,1054.4666666666667,680.0,904.365,826.23,938.165,792.63,975.865,779.43,1003.165,784.23,1029.165,780.63,1065.565,795.03,1096.7649999999999,825.03,1066.865,845.43,1031.7649999999999,853.83,1004.465,856.23,975.865,853.83,939.465,845.43,919.965,825.03,975.865,799.83,1003.165,801.03,1029.165,801.03,1079.865,825.03,1030.465,829.83,1003.165,829.83,975.865,827.43,798.0,427.0,1173.0,427.0,1173.0,941.0,798.0,941.0,827.92,578.76,1152.0,578.76,1152.0,684.0,827.92,684.0,0.0,0.0,960.0,0.0,960.0,1080.0,0.0,1080.0,960.0,0.0,1920.0,0.0,1920.0,1080.0,960.0,1080.0,0.0,0.0,1920.0,0.0,1920.0,1080.0,0.0,1080.0
1537,803.0,708.0,810.0,749.0,821.0,789.0,832.0,827.0,848.0,866.0,876.0,899.0,915.0,923.0,961.0,940.0,1012.0,944.0,1062.0,937.0,1103.0,918.0,1137.0,891.0,1156.0,855.0,1165.0,812.0,1171.0,770.0,1176.0,727.0,1177.0,685.0,831.68,646.08,855.68,610.08,892.88,587.28,937.28,582.48,980.48,592.08,1012.04,592.32,1052.84,576.72,1096.04,577.92,1133.24,599.52,1154.84,635.52,995.8888888888889,617.2888888888889,1001.8888888888889,648.4888888888889,1009.8888888888889,680.8888888888889,1015.8888888888889,714.4888888888889,941.8888888888889,754.0888888888888,977.8888888888889,761.2888888888889,1013.8888888888889,766.0888888888888,1043.888888888889,760.0888888888888,1071.888888888889,755.2888888888889,859.4,668.0,893.6,623.0,938.6,620.5,976.4,660.5,938.6,675.5,895.4,680.5,1016.9333333333334,661.25,1056.5333333333333,618.75,1101.5333333333333,618.75,1132.1333333333334,663.75,1101.5333333333333,676.25,1058.3333333333335,676.25,910.77,828.34,943.27,792.34,980.97,777.94,1008.27,782.74,1034.27,779.14,1069.37,794.74,1099.27,827.14,1070.67,848.74,1036.87,858.34,1008.27,860.74,980.97,858.34,944.5699999999999,849.94,925.0699999999999,827.14,980.97,799.54,1008.27,800.74,1034.27,800.74,1082.37,825.94,1034.27,830.74,1008.27,831.94,980.97,830.74,803.0,426.0,1177.0,426.0,1177.0,944.0,803.0,944.0,831.68,576.72,1154.84,576.72,1154.84,680.5,831.68,680.5,0.0,0.0,960.0,0.0,960.0,1080.0,0.0,1080.0,960.0,0.0,1920.0,0.0,1920.0,1080.0,960.0,1080.0,0.0,0.0,1920.0,0.0,1920.0,1080.0,0.0,1080.0
1538,809.0,705.0,815.0,747.0,825.0,789.0,836.0,830.0,852.0,870.0,880.0,903.0,920.0,926.0,966.0,942.0,1018.0,945.0,1068.0,938.0,1110.0,918.0,1142.0,891.0,1161.0,853.0,1169.0,810.0,1175.0,768.0,1180.0,725.0,1181.0,682.0,837.72,644.0,860.52,608.0,898.92,585.2,943.32,581.6,986.52,591.2,1014.84,590.16,1056.84,575.76,1100.04,576.96,1137.24,598.56,1160.04,634.56,1000.6666666666666,616.1777777777778,1006.6666666666666,647.3777777777777,1014.6666666666666,680.9777777777778,1020.6666666666666,714.5777777777778,946.6666666666666,754.1777777777778,982.6666666666666,760.1777777777778,1018.6666666666666,766.1777777777778,1050.6666666666665,760.1777777777778,1078.6666666666665,754.1777777777778,864.5333333333333,666.75,898.7333333333333,621.75,943.7333333333333,621.75,981.5333333333333,659.25,943.7333333333333,674.25,898.7333333333333,679.25,1020.4,662.0,1061.8,617.0,1105.0,617.0,1137.4,662.0,1106.8,677.0,1063.6,677.0,916.9350000000001,829.48,949.4350000000001,792.28,987.135,776.68,1013.135,781.48,1040.435,776.68,1074.2350000000001,793.48,1101.535,829.48,1075.535,849.88,1043.035,860.68,1014.4350000000001,863.08,987.135,860.68,950.735,851.08,931.235,827.08,987.135,798.28,1013.135,799.48,1039.135,798.28,1085.935,827.08,1040.435,831.88,1013.135,833.08,987.135,831.88,809.0,419.0,1181.0,419.0,1181.0,945.0,809.0,945.0,837.72,575.76,1160.04,575.76,1160.04,679.25,837.72,679.25,0.0,0.0,960.0,0.0,960.0,1080.0,0.0,1080.0,960.0,0.0,1920.0,0.0,1920.0,1080.0,960.0,1080.0,0.0,0.0,1920.0,0.0,1920.0,1080.0,0.0,1080.0
1539,811.0,705.0,818.0,748.0,829.0,789.0,841.0,829.0,857.0,869.0,885.0,904.0,925.0,927.0,972.0,944.0,1023.0,947.0,1073.0,939.0,1114.0,918.0,1147.0,890.0,1165.0,852.0,1173.0,809.0,1179.0,766.0,1184.0,723.0,1186.0,681.0,839.4,646.12,863.4,608.92,903.0,586.12,948.6,582.52,990.6,593.32,1019.8,592.32,1061.8,576.72,1105.0,577.92,1143.4,599.52,1165.0,635.52,1006.2222222222222,617.1777777777778,1012.2222222222222,649.5777777777778,1020.2222222222222,681.9777777777778,1026.2222222222222,715.5777777777778,950.2222222222222,755.1777777777778,986.2222222222222,761.1777777777778,1022.2222222222222,765.9777777777778,1054.2222222222222,761.1777777777778,1082.2222222222222,755.1777777777778,867.2666666666667,666.0,901.4666666666667,623.5,946.4666666666667,621.0,984.2666666666667,658.5,948.2666666666667,676.0,903.2666666666667,681.0,1025.5333333333333,661.5,1065.1333333333334,619.0,1110.1333333333334,619.0,1142.5333333333333,661.5,1111.9333333333334,676.5,1068.7333333333333,676.5,924.52,830.48,957.02,793.28,993.42,778.88,1018.12,782.48,1042.82,778.88,1076.62,795.68,1105.22,830.48,1079.22,849.68,1046.72,860.48,1019.42,862.88,993.42,860.48,957.02,850.88,938.8199999999999,828.08,993.42,799.28,1018.12,800.48,1042.82,800.48,1089.62,828.08,1044.12,834.08,1018.12,834.08,993.42,832.88,811.0,415.0,1186.0,415.0,1186.0,947.0,811.0,947.0,839.4,576.72,1165.0,576.72,1165.0,681.0,839.4,681.0,0.0,0.0,960.0,0.0,960.0,1080.0,0.0,1080.0,960.0,0.0,1920.0,0.0,1920.0,1080.0,960.0,1080.0,0.0,0.0,1920.0,0.0,1920.0,1080.0,0.0,1080.0
1540,815.0,705.0,822.0,748.0,833.0,790.0,846.0,831.0,863.0,872.0,890.0,906.0,929.0,930.0,975.0,946.0,1026.0,949.0,1076.0,941.0,1117.0,922.0,1150.0,893.0,1168.0,854.0,1175.0,810.0,1183.0,767.0,1188.0,724.0,1189.0,681.0,843.48,645.96,867.48,609.96,907.08,587.16,951.48,583.56,993.48,594.36,1025.04,592.12,1065.84,578.92,1107.84,578.92,1146.24,600.52,1169.04,636.52,1008.5555555555555,617.9111111111112,1016.5555555555555,651.5111111111111,1022.5555555555555,683.9111111111112,1030.5555555555557,718.7111111111111,956.5555555555555,757.1111111111111,990.5555555555555,764.3111111111111,1026.5555555555557,769.1111111111111,1056.5555555555557,763.1111111111111,1084.5555555555557,758.3111111111111,871.4,666.5,905.6,624.0,950.6,624.0,988.4,661.5,950.6,676.5,907.4,681.5,1029.9333333333334,664.25,1069.5333333333333,621.75,1112.7333333333333,621.75,1145.1333333333334,661.75,1114.5333333333333,676.75,1073.1333333333334,676.75,927.355,831.17,959.855,796.37,996.255,781.97,1022.255,786.77,1048.255,781.97,1080.755,797.57,1108.055,832.37,1082.055,852.77,1050.855,862.37,1023.5550000000001,864.77,996.255,862.37,961.155,852.77,940.355,828.77,996.255,802.37,1022.255,803.57,1046.955,803.57,1093.755,829.97,1048.255,837.17,1022.255,838.37,996.255,835.97,815.0,413.0,1189.0,413.0,1189.0,949.0,815.0,949.0,843.48,578.92,1169.04,578.92,1169.04,681.5,843.48,681.5,0.0,0.0,960.0,0.0,960.0,1080.0,0.0,1080.0,960.0,0.0,1920.0,0.0,1920.0,1080.0,960.0,1080.0,0.0,0.0,1920.0,0.0,1920.0,1080.0,0.0,1080.0
1541,817.0,709.0,825.0,752.0,836.0,792.0,848.0,834.0,865.0,874.0,893.0,908.0,932.0,932.0,978.0,947.0,1031.0,951.0,1081.0,944.0,1122.0,924.0,1154.0,895.0,1171.0,855.0,1179.0,812.0,1187.0,770.0,1192.0,727.0,1193.0,684.0,846.2,646.64,871.4,613.04,911.0,590.24,956.6,586.64,999.8,597.44,1027.8,597.52,1068.6,581.92,1113.0,581.92,1151.4,602.32,1174.2,638.32,1013.8888888888889,621.9555555555555,1019.8888888888889,655.5555555555555,1027.888888888889,687.9555555555555,1033.888888888889,721.5555555555555,961.8888888888889,761.1555555555556,995.8888888888889,768.3555555555556,1029.888888888889,773.1555555555556,1061.888888888889,767.1555555555556,1089.888888888889,761.1555555555556,876.6666666666667,670.25,910.8666666666667,627.75,955.8666666666667,625.25,993.6666666666667,665.25,954.0666666666667,682.75,910.8666666666667,687.75,1033.6666666666665,666.5,1073.2666666666667,624.0,1118.2666666666667,621.5,1152.4666666666667,666.5,1118.2666666666667,684.0,1075.0666666666666,681.5,932.43,832.98,964.93,800.58,1001.3299999999999,786.18,1027.33,789.78,1050.73,786.18,1084.53,800.58,1113.1299999999999,832.98,1085.83,854.58,1053.33,865.38,1028.6299999999999,867.78,1002.63,865.38,966.23,855.78,946.73,831.78,1002.63,805.38,1027.33,806.58,1049.43,806.58,1097.53,831.78,1052.03,840.18,1028.6299999999999,841.38,1002.63,840.18,817.0,417.0,1193.0,417.0,1193.0,951.0,817.0,951.0,846.2,581.92,1174.2,581.92,1174.2,687.75,846.2,687.75,0.0,0.0,960.0,0.0,960.0,1080.0,0.0,1080.0,960.0,0.0,1920.0,0.0,1920.0,1080.0,960.0,1080.0,0.0,0.0,1920.0,0.0,1920.0,1080.0,0.0,1080.0
1542,821.0,709.0,829.0,752.0,840.0,793.0,851.0,835.0,866.0,875.0,894.0,910.0,933.0,934.0,980.0,950.0,1033.0,954.0,1084.0,947.0,1126.0,927.0,1158.0,896.0,1175.0,857.0,1183.0,812.0,1190.0,770.0,1195.0,727.0,1196.0,684.0,849.32,654.12,873.32,618.12,912.92,594.12,958.52,590.52,1002.92,600.12,1032.84,600.24,1073.64,585.84,1118.04,585.84,1156.44,607.44,1178.04,644.64,1016.4444444444443,624.6888888888889,1022.4444444444443,658.2888888888889,1030.4444444444443,691.8888888888889,1038.4444444444443,726.6888888888889,964.4444444444443,766.2888888888889,998.4444444444443,773.4888888888889,1034.4444444444443,778.2888888888889,1066.4444444444443,772.2888888888889,1094.4444444444443,765.0888888888888,878.5333333333333,674.0,912.7333333333333,631.5,957.7333333333333,629.0,997.3333333333333,666.5,955.9333333333333,684.0,912.7333333333333,689.0,1036.5333333333333,670.25,1076.1333333333334,625.25,1122.9333333333334,625.25,1155.3333333333335,670.25,1121.1333333333334,685.25,1077.9333333333334,682.75,935.52,837.09,968.02,804.69,1004.4200000000001,790.29,1030.42,795.09,1053.82,790.29,1087.6200000000001,804.69,1113.6200000000001,835.89,1088.92,857.49,1057.72,868.29,1031.72,870.69,1004.4200000000001,868.29,969.32,858.69,949.82,835.89,1004.4200000000001,810.69,1030.42,813.09,1053.82,811.89,1098.02,834.69,1055.1200000000001,840.69,1030.42,841.89,1004.4200000000001,840.69,821.0,414.0,1196.0,414.0,1196.0,954.0,821.0,954.0,849.32,585.84,1178.04,585.84,1178.04,689.0,849.32,689.0,0.0,0.0,960.0,0.0,960.0,1080.0,0.0,1080.0,960.0,0.0,1920.0,0.0,1920.0,1080.0,960.0,1080.0,0.0,0.0,1920.0,0.0,1920.0,1080.0,0.0,1080.0
1543,822.0,708.0,830.0,751.0,841.0,792.0,852.0,835.0,868.0,876.0,895.0,911.0,935.0,936.0,982.0,952.0,1035.0,955.0,1086.0,948.0,1128.0,927.0,1160.0,896.0,1177.0,856.0,1184.0,812.0,1191.0,769.0,1197.0,726.0,1198.0,684.0,850.0,657.04,875.2,621.04,916.0,598.24,961.6,593.44,1007.2,604.24,1033.72,605.4,1074.52,589.8,1120.12,589.8,1158.52,611.4,1180.12,648.6,1018.6666666666667,628.5777777777778,1024.6666666666667,662.1777777777778,1032.6666666666667,696.9777777777778,1040.6666666666667,731.7777777777778,966.6666666666667,770.1777777777778,1000.6666666666667,777.3777777777777,1036.6666666666667,783.3777777777777,1066.6666666666667,777.3777777777777,1094.6666666666667,770.1777777777778,880.2666666666667,675.0,916.2666666666667,632.5,959.4666666666667,630.0,999.0666666666667,672.5,959.4666666666667,687.5,914.4666666666667,692.5,1038.5333333333333,673.25,1078.1333333333334,628.25,1124.9333333333334,628.25,1157.3333333333335,670.75,1123.1333333333334,688.25,1079.9333333333334,688.25,936.22,838.94,970.02,808.94,1006.4200000000001,795.74,1032.42,800.54,1055.82,795.74,1088.32,808.94,1116.92,836.54,1090.92,858.14,1059.72,868.94,1033.72,871.34,1007.72,868.94,971.32,860.54,950.52,837.74,1006.4200000000001,814.94,1032.42,816.14,1055.82,816.14,1101.32,835.34,1057.1200000000001,843.74,1032.42,844.94,1006.4200000000001,843.74,822.0,413.0,1198.0,413.0,1198.0,955.0,822.0,955.0,850.0,589.8,1180.12,589.8,1180.12,692.5,850.0,692.5,0.0,0.0,960.0,0.0,960.0,1080.0,0.0,1080.0,960.0,0.0,1920.0,0.0,1920.0,1080.0,960.0,1080.0,0.0,0.0,1920.0,0.0,1920.0,1080.0,0.0,1080.0
